Timestamp,Temperature (°C),Solar Generation (kWh),Weather Condition
2022-07-19,26.645833333333332,9.76,Cloudy
2022-07-20,25.945833333333336,12.08,Cloudy
2022-07-21,25.662499999999998,8.3,Rainy
2022-07-22,25.979166666666668,10.56,Cloudy
2022-07-23,26.65833333333333,9.32,Cloudy
2022-07-24,25.858333333333334,8.75,Partly Cloudy
2022-07-25,26.045833333333334,11.72,Cloudy
2022-07-26,26.425,10.81,Cloudy
2022-07-27,25.745833333333334,6.78,Cloudy
2022-07-28,25.8875,7.92,Rainy
2022-07-29,26.34166666666667,8.2,Cloudy
2022-07-30,26.09166666666667,10.49,Cloudy
2022-07-31,25.708333333333332,6.01,Rainy
2022-08-01,27.34583333333333,15.58,Cloudy
2022-08-02,27.495833333333334,19.55,Partly Sunny
2022-08-03,27.870833333333334,20.07,Partly Sunny
2022-08-04,27.704166666666666,19.52,Sunny
2022-08-05,27.754166666666666,18.08,Partly Sunny
2022-08-06,27.320833333333336,16.05,Cloudy
2022-08-07,27.1875,18.740000000000002,Sunny
2022-08-08,27.495833333333334,18.39,Partly Sunny
2022-08-09,27.575,19.47,Sunny
2022-08-10,27.879166666666666,16.55,Sunny
2022-08-11,27.6125,18.55,Sunny
2022-08-12,27.166666666666668,18.97,Cloudy
2022-08-13,27.304166666666664,18.080000000000002,Sunny
2022-08-14,27.483333333333334,17.29,Sunny
2022-08-15,27.758333333333336,19.209999999999997,Partly Cloudy
2022-08-16,28.0125,19.62,Sunny
2022-08-17,27.537499999999998,17.52,Partly Sunny
2022-08-18,26.829166666666666,17.4,Sunny
2022-08-19,27.245833333333334,17.09,Partly Cloudy
2022-08-20,27.849999999999998,15.66,Cloudy
2022-08-21,27.279166666666665,16.57,Partly Sunny
2022-08-22,27.3,18.31,Sunny
2022-08-23,27.358333333333334,17.36,Partly Sunny
2022-08-24,27.8,17.21,Partly Sunny
2022-08-25,27.954166666666666,16.34,Cloudy
2022-08-26,27.129166666666666,18.36,Sunny
2022-08-27,27.704166666666666,19.12,Sunny
2022-08-28,27.558333333333334,18.7,Partly Sunny
2022-08-29,27.666666666666668,20.06,Partly Sunny
2022-08-30,27.787499999999998,17.61,Sunny
2022-08-31,28.241666666666664,18.23,Sunny
2022-09-01,27.995833333333334,17.740000000000002,Partly Cloudy
2022-09-02,27.516666666666666,15.51,Partly Cloudy
2022-09-03,27.712500000000002,18.57,Partly Cloudy
2022-09-04,27.46666666666667,15.65,Partly Sunny
2022-09-05,27.708333333333332,19.71,Sunny
2022-09-06,27.866666666666664,18.55,Sunny
2022-09-07,27.729166666666668,14.56,Partly Sunny
2022-09-08,27.8125,18.67,Sunny
2022-09-09,27.516666666666666,13.96,Partly Cloudy
2022-09-10,27.295833333333334,16.35,Sunny
2022-09-11,27.054166666666664,16.23,Sunny
2022-09-12,27.116666666666664,14.23,Cloudy
2022-09-13,27.425,17.85,Partly Cloudy
2022-09-14,27.620833333333334,20.49,Partly Sunny
2022-09-15,27.395833333333332,17.37,Partly Cloudy
2022-09-16,27.891666666666666,16.849999999999998,Sunny
2022-09-17,27.450000000000003,19.62,Sunny
2022-09-18,27.645833333333332,17.01,Partly Sunny
2022-09-19,27.1375,15.84,Partly Sunny
2022-09-20,27.40416666666667,14.65,Partly Sunny
2022-09-21,27.5,17.23,Partly Sunny
2022-09-22,26.900000000000002,17.0,Partly Cloudy
2022-09-23,27.125,17.23,Partly Sunny
2022-09-24,27.22083333333333,20.39,Sunny
2022-09-25,27.704166666666666,17.86,Cloudy
2022-09-26,27.3875,17.7,Sunny
2022-09-27,27.795833333333334,19.61,Sunny
2022-09-28,27.804166666666664,17.94,Partly Sunny
2022-09-29,27.53333333333333,18.24,Partly Sunny
2022-09-30,27.400000000000002,18.38,Cloudy
2022-10-01,26.891666666666666,20.93,Sunny
2022-10-02,27.599999999999998,17.16,Partly Sunny
2022-10-03,27.695833333333336,20.32,Sunny
2022-10-04,27.6125,17.78,Partly Sunny
2022-10-05,28.0,18.98,Sunny
2022-10-06,27.625,22.29,Partly Sunny
2022-10-07,27.145833333333332,15.76,Partly Cloudy
2022-10-08,27.40416666666667,18.36,Partly Sunny
2022-10-09,27.133333333333336,19.13,Cloudy
2022-10-10,27.129166666666666,19.4,Partly Cloudy
2022-10-11,27.770833333333332,17.9,Partly Sunny
2022-10-12,27.59583333333333,18.47,Partly Sunny
2022-10-13,26.891666666666666,19.47,Partly Sunny
2022-10-14,28.129166666666666,19.18,Sunny
2022-10-15,27.0,17.43,Cloudy
2022-10-16,27.458333333333332,17.95,Sunny
2022-10-17,27.099999999999998,16.95,Cloudy
2022-10-18,27.245833333333334,17.04,Cloudy
2022-10-19,27.0125,19.5,Cloudy
2022-10-20,26.879166666666666,17.67,Cloudy
2022-10-21,27.241666666666664,16.87,Cloudy
2022-10-22,27.141666666666666,14.96,Cloudy
2022-10-23,27.099999999999998,19.09,Partly Sunny
2022-10-24,27.895833333333332,20.1,Sunny
2022-10-25,27.787499999999998,17.98,Sunny
2022-10-26,27.483333333333334,15.709999999999999,Partly Sunny
2022-10-27,27.858333333333334,17.23,Partly Cloudy
2022-10-28,27.71666666666667,20.4,Partly Sunny
2022-10-29,27.141666666666666,16.44,Sunny
2022-10-30,27.90416666666667,18.28,Partly Sunny
2022-10-31,26.9375,16.34,Partly Cloudy
2022-11-01,26.462500000000002,11.35,Cloudy
2022-11-02,26.704166666666666,10.9,Cloudy
2022-11-03,26.275000000000002,9.28,Cloudy
2022-11-04,26.054166666666664,9.63,Cloudy
2022-11-05,26.745833333333334,10.44,Cloudy
2022-11-06,26.166666666666668,11.2,Cloudy
2022-11-07,26.0625,9.98,Cloudy
2022-11-08,26.55,11.23,Partly Cloudy
2022-11-09,25.833333333333332,10.19,Cloudy
2022-11-10,26.34583333333333,9.42,Cloudy
2022-11-11,26.22083333333333,11.18,Rainy
2022-11-12,26.2375,9.55,Cloudy
2022-11-13,25.954166666666666,10.53,Cloudy
2022-11-14,25.775000000000002,10.81,Cloudy
2022-11-15,26.054166666666664,8.96,Cloudy
2022-11-16,25.770833333333332,10.31,Rainy
2022-11-17,25.662499999999998,6.49,Rainy
2022-11-18,25.90416666666667,8.73,Cloudy
2022-11-19,26.59583333333333,11.08,Cloudy
2022-11-20,26.175,9.2,Cloudy
2022-11-21,25.77916666666667,7.7700000000000005,Rainy
2022-11-22,26.329166666666666,9.97,Cloudy
2022-11-23,26.09166666666667,11.36,Cloudy
2022-11-24,26.083333333333332,8.8,Rainy
2022-11-25,25.920833333333334,7.3,Cloudy
2022-11-26,26.166666666666668,12.969999999999999,Cloudy
2022-11-27,25.791666666666668,7.58,Cloudy
2022-11-28,26.116666666666664,8.79,Partly Cloudy
2022-11-29,26.3125,10.5,Cloudy
2022-11-30,25.9375,7.74,Cloudy
2022-12-01,26.21666666666667,10.78,Cloudy
2022-12-02,25.483333333333334,7.54,Rainy
2022-12-03,26.05,9.84,Partly Cloudy
2022-12-04,25.9875,8.3,Cloudy
2022-12-05,25.78333333333333,8.58,Cloudy
2022-12-06,26.52916666666667,8.57,Cloudy
2022-12-07,26.15833333333333,12.620000000000001,Cloudy
2022-12-08,26.325,9.41,Cloudy
2022-12-09,25.933333333333334,7.86,Cloudy
2022-12-10,25.395833333333332,8.87,Rainy
2022-12-11,26.52916666666667,12.11,Cloudy
2022-12-12,26.0,9.96,Cloudy
2022-12-13,26.208333333333332,8.73,Cloudy
2022-12-14,26.125,9.44,Cloudy
2022-12-15,26.991666666666664,12.2,Cloudy
2022-12-16,26.254166666666666,9.44,Cloudy
2022-12-17,26.745833333333334,12.32,Partly Sunny
2022-12-18,25.858333333333334,8.85,Cloudy
2022-12-19,25.508333333333336,9.44,Cloudy
2022-12-20,26.041666666666668,9.94,Rainy
2022-12-21,25.829166666666666,7.93,Cloudy
2022-12-22,26.125,9.71,Cloudy
2022-12-23,26.337500000000002,9.99,Cloudy
2022-12-24,25.870833333333334,7.6899999999999995,Rainy
2022-12-25,26.59166666666667,8.18,Cloudy
2022-12-26,26.287499999999998,8.92,Rainy
2022-12-27,26.75,12.13,Cloudy
2022-12-28,26.075,10.3,Cloudy
2022-12-29,26.224999999999998,9.85,Cloudy
2022-12-30,25.7,7.85,Cloudy
2022-12-31,26.583333333333332,10.17,Cloudy
2023-01-01,25.895833333333332,7.24,Rainy
2023-01-02,26.349999999999998,12.09,Cloudy
2023-01-03,26.0125,11.92,Partly Cloudy
2023-01-04,26.183333333333334,9.71,Cloudy
2023-01-05,26.170833333333334,10.15,Cloudy
2023-01-06,25.28333333333333,7.32,Rainy
2023-01-07,26.09583333333333,11.12,Cloudy
2023-01-08,26.329166666666666,11.69,Cloudy
2023-01-09,26.34583333333333,12.25,Cloudy
2023-01-10,26.1375,7.609999999999999,Cloudy
2023-01-11,25.758333333333336,7.55,Cloudy
2023-01-12,25.666666666666668,9.46,Cloudy
2023-01-13,25.879166666666666,9.96,Cloudy
2023-01-14,26.05,8.44,Cloudy
2023-01-15,25.545833333333334,9.86,Cloudy
2023-01-16,26.287499999999998,11.15,Cloudy
2023-01-17,26.258333333333336,9.120000000000001,Cloudy
2023-01-18,26.025000000000002,11.2,Cloudy
2023-01-19,26.379166666666666,8.620000000000001,Cloudy
2023-01-20,26.287499999999998,11.89,Rainy
2023-01-21,25.991666666666664,10.3,Cloudy
2023-01-22,25.9875,8.870000000000001,Partly Cloudy
2023-01-23,26.758333333333336,9.48,Cloudy
2023-01-24,26.708333333333332,7.34,Cloudy
2023-01-25,26.079166666666666,8.95,Cloudy
2023-01-26,26.875,10.06,Cloudy
2023-01-27,26.6125,11.99,Rainy
2023-01-28,25.900000000000002,9.95,Cloudy
2023-01-29,26.1375,11.78,Cloudy
2023-01-30,26.34166666666667,11.6,Cloudy
2023-01-31,26.5,11.26,Cloudy
2023-02-01,26.570833333333336,16.44,Partly Cloudy
2023-02-02,27.4875,18.259999999999998,Partly Sunny
2023-02-03,27.770833333333332,16.43,Sunny
2023-02-04,27.65833333333333,19.4,Partly Sunny
2023-02-05,27.97083333333333,17.8,Sunny
2023-02-06,27.320833333333336,16.88,Partly Sunny
2023-02-07,27.608333333333334,16.33,Sunny
2023-02-08,28.2,16.31,Cloudy
2023-02-09,27.912499999999998,18.53,Sunny
2023-02-10,27.09583333333333,17.080000000000002,Cloudy
2023-02-11,27.599999999999998,17.49,Partly Sunny
2023-02-12,27.349999999999998,18.68,Partly Sunny
2023-02-13,27.1375,17.02,Cloudy
2023-02-14,27.920833333333334,21.53,Sunny
2023-02-15,26.96666666666667,15.5,Partly Cloudy
2023-02-16,27.766666666666666,18.55,Sunny
2023-02-17,26.616666666666664,19.81,Partly Sunny
2023-02-18,28.22083333333333,16.82,Sunny
2023-02-19,27.454166666666666,18.92,Cloudy
2023-02-20,26.883333333333336,17.46,Partly Sunny
2023-02-21,27.766666666666666,18.93,Partly Sunny
2023-02-22,27.458333333333332,19.95,Partly Sunny
2023-02-23,27.083333333333332,16.27,Cloudy
2023-02-24,27.441666666666666,21.11,Sunny
2023-02-25,27.208333333333332,15.76,Cloudy
2023-02-26,27.545833333333334,19.35,Partly Sunny
2023-02-27,27.370833333333334,16.12,Cloudy
2023-02-28,27.495833333333334,15.35,Partly Sunny
2023-03-01,27.633333333333336,17.78,Partly Sunny
2023-03-02,27.816666666666666,18.68,Partly Sunny
2023-03-03,28.22083333333333,16.93,Sunny
2023-03-04,27.245833333333334,19.71,Cloudy
2023-03-05,27.90833333333333,16.59,Partly Sunny
2023-03-06,27.195833333333336,17.18,Partly Sunny
2023-03-07,27.304166666666664,16.46,Sunny
2023-03-08,27.099999999999998,17.169999999999998,Partly Sunny
2023-03-09,27.445833333333336,17.49,Cloudy
2023-03-10,28.270833333333332,18.48,Sunny
2023-03-11,27.920833333333334,16.89,Partly Sunny
2023-03-12,27.587500000000002,16.34,Cloudy
2023-03-13,27.395833333333332,20.54,Partly Sunny
2023-03-14,27.808333333333334,19.3,Sunny
2023-03-15,27.579166666666666,17.63,Cloudy
2023-03-16,27.683333333333334,17.58,Partly Sunny
2023-03-17,27.570833333333336,18.27,Partly Sunny
2023-03-18,27.425,15.24,Partly Sunny
2023-03-19,27.633333333333336,17.5,Partly Cloudy
2023-03-20,27.849999999999998,18.53,Partly Sunny
2023-03-21,27.583333333333332,19.4,Partly Sunny
2023-03-22,27.791666666666668,19.68,Sunny
2023-03-23,27.383333333333336,14.950000000000001,Cloudy
2023-03-24,27.570833333333336,16.27,Cloudy
2023-03-25,28.020833333333332,18.38,Partly Sunny
2023-03-26,27.616666666666664,17.95,Partly Sunny
2023-03-27,26.90416666666667,16.16,Partly Sunny
2023-03-28,27.195833333333336,17.34,Partly Sunny
2023-03-29,27.275000000000002,17.88,Partly Sunny
2023-03-30,27.224999999999998,16.21,Sunny
2023-03-31,27.691666666666666,19.419999999999998,Sunny
2023-04-01,28.400000000000002,20.02,Partly Sunny
2023-04-02,27.816666666666666,18.23,Sunny
2023-04-03,27.554166666666664,14.39,Partly Cloudy
2023-04-04,27.566666666666666,18.03,Partly Sunny
2023-04-05,27.608333333333334,17.35,Partly Sunny
2023-04-06,28.041666666666668,18.95,Partly Sunny
2023-04-07,27.71666666666667,17.82,Cloudy
2023-04-08,27.395833333333332,18.37,Partly Sunny
2023-04-09,27.979166666666668,19.53,Partly Sunny
2023-04-10,27.40416666666667,18.95,Sunny
2023-04-11,27.004166666666666,14.72,Partly Sunny
2023-04-12,27.416666666666668,18.29,Cloudy
2023-04-13,27.5125,19.8,Partly Sunny
2023-04-14,27.729166666666668,18.09,Partly Sunny
2023-04-15,28.483333333333334,22.61,Partly Sunny
2023-04-16,27.266666666666666,19.82,Partly Sunny
2023-04-17,27.40833333333333,17.64,Sunny
2023-04-18,27.941666666666666,17.94,Partly Sunny
2023-04-19,27.683333333333334,18.23,Sunny
2023-04-20,28.34166666666667,18.48,Sunny
2023-04-21,27.854166666666668,18.25,Partly Sunny
2023-04-22,27.708333333333332,17.98,Partly Sunny
2023-04-23,27.075,19.62,Sunny
2023-04-24,27.3,19.96,Partly Sunny
2023-04-25,27.650000000000002,18.759999999999998,Partly Sunny
2023-04-26,27.729166666666668,20.58,Sunny
2023-04-27,27.77916666666667,17.29,Partly Sunny
2023-04-28,27.291666666666668,16.080000000000002,Partly Sunny
2023-04-29,28.3625,18.61,Sunny
2023-04-30,27.6125,19.3,Partly Sunny
2023-05-01,25.7625,10.08,Cloudy
2023-05-02,26.558333333333334,9.0,Cloudy
2023-05-03,26.5125,12.15,Cloudy
2023-05-04,26.054166666666664,9.26,Cloudy
2023-05-05,25.929166666666664,7.0,Rainy
2023-05-06,26.145833333333332,12.12,Cloudy
2023-05-07,26.25,9.62,Cloudy
2023-05-08,26.383333333333336,10.31,Cloudy
2023-05-09,26.27916666666667,10.45,Cloudy
2023-05-10,26.366666666666664,10.55,Rainy
2023-05-11,26.554166666666664,13.129999999999999,Partly Cloudy
2023-05-12,26.09166666666667,10.86,Partly Cloudy
2023-05-13,26.72083333333333,10.4,Cloudy
2023-05-14,26.116666666666664,10.99,Cloudy
2023-05-15,25.65416666666667,7.73,Cloudy
2023-05-16,25.945833333333336,9.35,Cloudy
2023-05-17,26.416666666666668,10.82,Cloudy
2023-05-18,26.183333333333334,9.73,Cloudy
2023-05-19,26.641666666666666,12.0,Cloudy
2023-05-20,25.625,6.59,Rainy
2023-05-21,26.208333333333332,12.13,Cloudy
2023-05-22,26.5,8.87,Cloudy
2023-05-23,26.650000000000002,11.4,Cloudy
2023-05-24,26.058333333333334,9.49,Cloudy
2023-05-25,26.162499999999998,9.27,Cloudy
2023-05-26,26.195833333333336,10.74,Cloudy
2023-05-27,25.90833333333333,10.22,Cloudy
2023-05-28,25.854166666666668,10.71,Rainy
2023-05-29,26.025000000000002,7.99,Cloudy
2023-05-30,26.333333333333332,10.64,Cloudy
2023-05-31,26.233333333333334,11.55,Cloudy
2023-06-01,26.179166666666664,6.81,Cloudy
2023-06-02,26.058333333333334,9.22,Cloudy
2023-06-03,26.679166666666664,12.96,Cloudy
2023-06-04,26.541666666666668,10.41,Partly Cloudy
2023-06-05,26.191666666666666,10.54,Cloudy
2023-06-06,26.2375,7.74,Cloudy
2023-06-07,25.825,8.83,Cloudy
2023-06-08,25.837500000000002,11.27,Cloudy
2023-06-09,25.733333333333334,9.120000000000001,Cloudy
2023-06-10,26.075,6.92,Cloudy
2023-06-11,26.125,8.59,Cloudy
2023-06-12,26.245833333333334,11.86,Cloudy
2023-06-13,25.875,9.29,Cloudy
2023-06-14,25.520833333333332,7.53,Cloudy
2023-06-15,25.758333333333336,7.95,Cloudy
2023-06-16,26.316666666666666,9.74,Rainy
2023-06-17,26.741666666666664,10.85,Cloudy
2023-06-18,26.212500000000002,7.84,Rainy
2023-06-19,26.366666666666664,9.86,Rainy
2023-06-20,26.09166666666667,10.53,Cloudy
2023-06-21,26.245833333333334,9.08,Cloudy
2023-06-22,26.370833333333334,11.28,Cloudy
2023-06-23,26.099999999999998,10.94,Cloudy
2023-06-24,25.8625,10.81,Cloudy
2023-06-25,25.9875,7.55,Rainy
2023-06-26,26.383333333333336,10.42,Cloudy
2023-06-27,25.491666666666664,7.640000000000001,Cloudy
2023-06-28,25.954166666666666,10.03,Cloudy
2023-06-29,25.579166666666666,9.0,Rainy
2023-06-30,26.5625,11.65,Cloudy
2023-07-01,25.583333333333332,8.83,Partly Cloudy
2023-07-02,26.575,12.52,Cloudy
2023-07-03,25.770833333333332,6.84,Rainy
2023-07-04,26.3875,13.34,Rainy
2023-07-05,26.52916666666667,12.08,Partly Cloudy
2023-07-06,26.34583333333333,7.859999999999999,Cloudy
2023-07-07,26.141666666666666,11.36,Cloudy
2023-07-08,26.366666666666664,9.85,Cloudy
2023-07-09,25.9875,8.21,Cloudy
2023-07-10,25.383333333333336,9.24,Partly Cloudy
2023-07-11,26.183333333333334,12.54,Cloudy
2023-07-12,25.6875,11.05,Cloudy
2023-07-13,25.954166666666666,7.11,Cloudy
2023-07-14,25.833333333333332,8.12,Rainy
2023-07-15,26.21666666666667,9.5,Cloudy
2023-07-16,26.329166666666666,9.92,Rainy
2023-07-17,25.958333333333332,8.89,Cloudy
2023-07-18,26.316666666666666,9.48,Cloudy
2023-07-19,25.320833333333336,8.52,Cloudy
2023-07-20,26.491666666666664,9.92,Cloudy
2023-07-21,25.766666666666666,10.14,Rainy
2023-07-22,26.133333333333336,9.19,Cloudy
2023-07-23,26.145833333333332,8.72,Cloudy
2023-07-24,26.295833333333334,8.64,Cloudy
2023-07-25,26.383333333333336,11.03,Cloudy
2023-07-26,26.59166666666667,10.78,Cloudy
2023-07-27,26.358333333333334,11.14,Cloudy
2023-07-28,25.983333333333334,8.98,Rainy
2023-07-29,26.537499999999998,11.69,Cloudy
2023-07-30,26.599999999999998,10.83,Cloudy
2023-07-31,26.34166666666667,9.69,Cloudy
2023-08-01,27.866666666666664,17.62,Partly Sunny
2023-08-02,27.4875,18.39,Sunny
2023-08-03,27.425,18.3,Partly Cloudy
2023-08-04,27.508333333333336,19.09,Sunny
2023-08-05,27.179166666666664,16.26,Partly Sunny
2023-08-06,27.854166666666668,17.83,Sunny
2023-08-07,27.479166666666668,20.66,Partly Sunny
2023-08-08,27.941666666666666,16.98,Partly Sunny
2023-08-09,27.5125,16.21,Sunny
2023-08-10,27.745833333333334,19.37,Sunny
2023-08-11,27.3875,20.21,Sunny
2023-08-12,27.837500000000002,17.69,Sunny
2023-08-13,27.416666666666668,20.55,Sunny
2023-08-14,27.09166666666667,15.13,Cloudy
2023-08-15,27.441666666666666,20.06,Sunny
2023-08-16,27.429166666666664,14.959999999999999,Cloudy
2023-08-17,28.0125,18.69,Partly Sunny
2023-08-18,27.304166666666664,14.219999999999999,Cloudy
2023-08-19,27.708333333333332,18.39,Partly Sunny
2023-08-20,27.2625,17.98,Partly Sunny
2023-08-21,27.633333333333336,17.89,Partly Sunny
2023-08-22,27.383333333333336,17.27,Partly Cloudy
2023-08-23,28.587500000000002,18.24,Sunny
2023-08-24,27.787499999999998,16.41,Partly Sunny
2023-08-25,28.016666666666666,19.09,Partly Sunny
2023-08-26,27.258333333333336,15.790000000000001,Partly Cloudy
2023-08-27,27.837500000000002,17.9,Partly Sunny
2023-08-28,27.629166666666666,19.79,Partly Sunny
2023-08-29,27.554166666666664,14.66,Sunny
2023-08-30,27.270833333333332,19.93,Partly Sunny
2023-08-31,28.150000000000002,18.9,Sunny
2023-09-01,27.804166666666664,15.5,Partly Sunny
2023-09-02,27.358333333333334,15.16,Partly Sunny
2023-09-03,27.516666666666666,21.05,Partly Sunny
2023-09-04,27.583333333333332,17.03,Partly Sunny
2023-09-05,27.854166666666668,18.5,Sunny
2023-09-06,27.525000000000002,16.99,Cloudy
2023-09-07,28.179166666666664,17.93,Partly Sunny
2023-09-08,27.479166666666668,17.02,Partly Sunny
2023-09-09,28.037499999999998,21.0,Sunny
2023-09-10,27.208333333333332,15.94,Partly Cloudy
2023-09-11,27.808333333333334,18.59,Sunny
2023-09-12,27.3625,15.9,Cloudy
2023-09-13,27.633333333333336,18.64,Partly Sunny
2023-09-14,27.808333333333334,16.990000000000002,Partly Cloudy
2023-09-15,27.429166666666664,18.81,Sunny
2023-09-16,27.358333333333334,18.01,Partly Sunny
2023-09-17,27.370833333333334,15.36,Cloudy
2023-09-18,27.2375,16.25,Cloudy
2023-09-19,28.125,18.830000000000002,Sunny
2023-09-20,26.929166666666664,18.78,Partly Cloudy
2023-09-21,27.52916666666667,17.4,Partly Sunny
2023-09-22,27.650000000000002,17.99,Sunny
2023-09-23,28.208333333333332,19.69,Partly Sunny
2023-09-24,27.429166666666664,14.73,Cloudy
2023-09-25,27.72083333333333,14.540000000000001,Cloudy
2023-09-26,27.0125,16.61,Partly Sunny
2023-09-27,26.945833333333336,17.53,Sunny
2023-09-28,27.704166666666666,19.17,Partly Sunny
2023-09-29,27.258333333333336,15.58,Partly Cloudy
2023-09-30,27.75,17.24,Partly Sunny
2023-10-01,27.379166666666666,16.89,Cloudy
2023-10-02,27.78333333333333,19.54,Partly Sunny
2023-10-03,27.525000000000002,16.86,Cloudy
2023-10-04,28.104166666666668,19.2,Partly Sunny
2023-10-05,28.066666666666666,17.31,Partly Sunny
2023-10-06,27.662499999999998,20.349999999999998,Sunny
2023-10-07,27.46666666666667,15.200000000000001,Cloudy
2023-10-08,27.479166666666668,18.51,Partly Sunny
2023-10-09,27.304166666666664,17.65,Partly Sunny
2023-10-10,27.683333333333334,18.52,Sunny
2023-10-11,27.508333333333336,17.6,Sunny
2023-10-12,27.833333333333332,19.91,Partly Sunny
2023-10-13,27.358333333333334,16.46,Partly Cloudy
2023-10-14,27.2375,17.94,Sunny
2023-10-15,26.866666666666664,19.419999999999998,Partly Cloudy
2023-10-16,27.412499999999998,22.38,Sunny
2023-10-17,27.46666666666667,16.6,Cloudy
2023-10-18,27.46666666666667,16.12,Partly Sunny
2023-10-19,27.5625,19.7,Partly Cloudy
2023-10-20,27.150000000000002,15.5,Cloudy
2023-10-21,27.849999999999998,20.080000000000002,Sunny
2023-10-22,27.52916666666667,18.009999999999998,Partly Cloudy
2023-10-23,27.962500000000002,20.69,Sunny
2023-10-24,27.508333333333336,19.66,Partly Sunny
2023-10-25,27.77916666666667,17.32,Sunny
2023-10-26,28.145833333333332,17.54,Partly Sunny
2023-10-27,27.337500000000002,16.07,Partly Sunny
2023-10-28,27.495833333333334,17.25,Partly Sunny
2023-10-29,27.245833333333334,18.68,Sunny
2023-10-30,28.025000000000002,17.84,Sunny
2023-10-31,27.445833333333336,18.52,Partly Sunny
2023-11-01,26.508333333333336,9.6,Cloudy
2023-11-02,26.087500000000002,10.19,Cloudy
2023-11-03,26.195833333333336,10.2,Cloudy
2023-11-04,26.433333333333334,10.83,Cloudy
2023-11-05,26.041666666666668,7.11,Cloudy
2023-11-06,26.150000000000002,8.51,Cloudy
2023-11-07,25.837500000000002,8.84,Rainy
2023-11-08,26.212500000000002,7.34,Rainy
2023-11-09,26.166666666666668,10.58,Cloudy
2023-11-10,25.954166666666666,10.06,Cloudy
2023-11-11,26.370833333333334,10.22,Cloudy
2023-11-12,26.474999999999998,11.2,Cloudy
2023-11-13,26.125,8.91,Rainy
2023-11-14,25.308333333333334,9.45,Rainy
2023-11-15,26.391666666666666,10.29,Cloudy
2023-11-16,25.78333333333333,8.85,Cloudy
2023-11-17,26.120833333333334,12.94,Cloudy
2023-11-18,25.575,12.27,Cloudy
2023-11-19,26.120833333333334,11.2,Cloudy
2023-11-20,25.683333333333334,8.45,Cloudy
2023-11-21,25.849999999999998,10.13,Rainy
2023-11-22,25.575,8.41,Rainy
2023-11-23,25.891666666666666,9.15,Cloudy
2023-11-24,26.504166666666666,7.67,Cloudy
2023-11-25,26.474999999999998,9.91,Cloudy
2023-11-26,26.5,9.15,Cloudy
2023-11-27,26.245833333333334,9.6,Rainy
2023-11-28,26.087500000000002,8.57,Rainy
2023-11-29,26.229166666666668,10.69,Cloudy
2023-11-30,25.995833333333334,9.65,Cloudy
2023-12-01,25.4375,8.81,Partly Cloudy
2023-12-02,26.420833333333334,10.33,Cloudy
2023-12-03,25.416666666666668,5.58,Rainy
2023-12-04,25.8875,7.45,Rainy
2023-12-05,26.433333333333334,11.01,Cloudy
2023-12-06,26.141666666666666,7.64,Rainy
2023-12-07,26.758333333333336,10.92,Cloudy
2023-12-08,26.879166666666666,11.87,Cloudy
2023-12-09,25.120833333333334,6.68,Rainy
2023-12-10,26.287499999999998,7.22,Cloudy
2023-12-11,25.625,11.22,Cloudy
2023-12-12,25.983333333333334,8.93,Cloudy
2023-12-13,26.175,9.89,Cloudy
2023-12-14,26.004166666666666,13.010000000000002,Cloudy
2023-12-15,26.775000000000002,9.36,Cloudy
2023-12-16,26.545833333333334,9.97,Cloudy
2023-12-17,26.054166666666664,8.46,Rainy
2023-12-18,26.22083333333333,9.540000000000001,Cloudy
2023-12-19,25.75,8.07,Cloudy
2023-12-20,26.120833333333334,8.16,Cloudy
2023-12-21,25.8,8.74,Cloudy
2023-12-22,26.079166666666666,10.12,Rainy
2023-12-23,26.03333333333333,9.209999999999999,Cloudy
2023-12-24,25.925,8.63,Rainy
2023-12-25,25.991666666666664,10.53,Cloudy
2023-12-26,26.3,10.93,Partly Cloudy
2023-12-27,26.079166666666666,10.23,Cloudy
2023-12-28,26.4875,10.84,Cloudy
2023-12-29,26.295833333333334,10.07,Cloudy
2023-12-30,25.900000000000002,9.17,Rainy
2023-12-31,26.541666666666668,11.84,Cloudy
2024-01-01,25.650000000000002,8.78,Cloudy
2024-01-02,26.045833333333334,10.52,Cloudy
2024-01-03,25.745833333333334,9.56,Cloudy
2024-01-04,26.304166666666664,8.47,Cloudy
2024-01-05,25.9875,10.3,Cloudy
2024-01-06,26.537499999999998,10.200000000000001,Cloudy
2024-01-07,26.495833333333334,11.01,Cloudy
2024-01-08,25.95,9.86,Cloudy
2024-01-09,25.541666666666668,11.51,Cloudy
2024-01-10,26.150000000000002,10.27,Cloudy
2024-01-11,25.84166666666667,10.02,Rainy
2024-01-12,26.454166666666666,10.42,Partly Cloudy
2024-01-13,26.3625,9.86,Cloudy
2024-01-14,25.733333333333334,8.59,Cloudy
2024-01-15,26.420833333333334,8.879999999999999,Cloudy
2024-01-16,25.754166666666666,7.720000000000001,Rainy
2024-01-17,26.1375,11.27,Cloudy
2024-01-18,26.675,10.82,Cloudy
2024-01-19,25.5,12.06,Partly Cloudy
2024-01-20,26.295833333333334,7.840000000000001,Rainy
2024-01-21,25.870833333333334,8.959999999999999,Cloudy
2024-01-22,26.150000000000002,9.98,Cloudy
2024-01-23,25.804166666666664,9.81,Rainy
2024-01-24,26.3125,11.32,Cloudy
2024-01-25,26.287499999999998,13.52,Cloudy
